Chr	width	gene_id	gene_name	gene_biotype	type	GENEID
4	5599	ENSMUSG00000082030	Gm13081	processed_pseudogene	gene	ENSMUSG00000082030
4	6224	ENSMUSG00000066031	Pramel25	protein_coding	gene	ENSMUSG00000066031
4	6849	ENSMUSG00000059218	Pramel26	protein_coding	gene	ENSMUSG00000059218
4	7141	ENSMUSG00000029451	Pramel27	protein_coding	gene	ENSMUSG00000029451
4	6144	ENSMUSG00000078512	Pramel11	protein_coding	gene	ENSMUSG00000078512
4	2586	ENSMUSG00000083749	Gm13100	unprocessed_pseudogene	gene	ENSMUSG00000083749
4	2203	ENSMUSG00000084123	Gm13106	unprocessed_pseudogene	gene	ENSMUSG00000084123
4	2437	ENSMUSG00000078511	Pramel16	protein_coding	gene	ENSMUSG00000078511
4	2433	ENSMUSG00000078510	Pramel28	protein_coding	gene	ENSMUSG00000078510
4	3251	ENSMUSG00000078509	Pramel14	protein_coding	gene	ENSMUSG00000078509
4	1980	ENSMUSG00000083456	Gm13108	unprocessed_pseudogene	gene	ENSMUSG00000083456
4	1446	ENSMUSG00000095987	Gm13104	processed_pseudogene	gene	ENSMUSG00000095987
4	10202	ENSMUSG00000073724	Pramel4	protein_coding	gene	ENSMUSG00000073724
4	3628	ENSMUSG00000073723	Gm13102	protein_coding	gene	ENSMUSG00000073723
4	5107	ENSMUSG00000050810	Oog3	protein_coding	gene	ENSMUSG00000050810
4	6216	ENSMUSG00000066030	Oog2	protein_coding	gene	ENSMUSG00000066030
4	6544	ENSMUSG00000046262	Pramel29	protein_coding	gene	ENSMUSG00000046262
4	492	ENSMUSG00000083708	Gm13123	processed_pseudogene	gene	ENSMUSG00000083708
4	9856	ENSMUSG00000036749	Pramel5	protein_coding	gene	ENSMUSG00000036749
4	1446	ENSMUSG00000095960	Gm13120	processed_pseudogene	gene	ENSMUSG00000095960
4	1981	ENSMUSG00000080943	Gm13130	unprocessed_pseudogene	gene	ENSMUSG00000080943
4	3217	ENSMUSG00000078508	Pramel30	protein_coding	gene	ENSMUSG00000078508
4	453	ENSMUSG00000084312	Gm13122	unprocessed_pseudogene	gene	ENSMUSG00000084312
4	6478	ENSMUSG00000070619	Pramel31	protein_coding	gene	ENSMUSG00000070619
4	5174	ENSMUSG00000073721	Pramel15	protein_coding	gene	ENSMUSG00000073721
4	16791	ENSMUSG00000028591	Pramel13	protein_coding	gene	ENSMUSG00000028591
4	1434	ENSMUSG00000028590	Pramel13os	lncRNA	gene	ENSMUSG00000028590
4	20584	ENSMUSG00000028589	1700012P22Rik	protein_coding	gene	ENSMUSG00000028589
4	2422	ENSMUSG00000095213	Gm9944	lncRNA	gene	ENSMUSG00000095213
4	9986	ENSMUSG00000078507	Aadacl3	protein_coding	gene	ENSMUSG00000078507
4	14444	ENSMUSG00000118540	Gm52990	unprocessed_pseudogene	gene	ENSMUSG00000118540
4	549	ENSMUSG00000082835	Gm13118	processed_pseudogene	gene	ENSMUSG00000082835
4	9532	ENSMUSG00000028593	Aadacl4fm1	protein_coding	gene	ENSMUSG00000028593
4	632	ENSMUSG00000083390	Gm13121	processed_pseudogene	gene	ENSMUSG00000083390
4	3063	ENSMUSG00000082418	Gm13126	processed_pseudogene	gene	ENSMUSG00000082418
4	10135	ENSMUSG00000078506	Aadacl4fm2	protein_coding	gene	ENSMUSG00000078506
4	1389	ENSMUSG00000070610	Gm13127	processed_pseudogene	gene	ENSMUSG00000070610
4	9692	ENSMUSG00000070609	Aadacl4	protein_coding	gene	ENSMUSG00000070609
4	16432	ENSMUSG00000078505	Aadacl4fm4	protein_coding	gene	ENSMUSG00000078505
4	18214	ENSMUSG00000041735	AAdacl4fm3	protein_coding	gene	ENSMUSG00000041735
4	166	ENSMUSG00000077327	Gm25938	snRNA	gene	ENSMUSG00000077327
4	9380	ENSMUSG00000078504	Aadacl4fm5	protein_coding	gene	ENSMUSG00000078504
4	824	ENSMUSG00000083998	Prdx2-ps2	processed_pseudogene	gene	ENSMUSG00000083998
4	35383	ENSMUSG00000066026	Dhrs3	protein_coding	gene	ENSMUSG00000066026
4	1694	ENSMUSG00000103911	Gm38074	TEC	gene	ENSMUSG00000103911
4	222384	ENSMUSG00000020220	Vps13d	protein_coding	gene	ENSMUSG00000020220
4	33408	ENSMUSG00000028599	Tnfrsf1b	protein_coding	gene	ENSMUSG00000028599
4	48028	ENSMUSG00000028602	Tnfrsf8	protein_coding	gene	ENSMUSG00000028602
4	718	ENSMUSG00000082758	Gm13024	processed_pseudogene	gene	ENSMUSG00000082758
4	94	ENSMUSG00000084272	Gm13224	processed_pseudogene	gene	ENSMUSG00000084272
4	4149	ENSMUSG00000082082	Gm13230	transcribed_unprocessed_pseudogene	gene	ENSMUSG00000082082
4	747	ENSMUSG00000083081	Gm13223	processed_pseudogene	gene	ENSMUSG00000083081
4	3217	ENSMUSG00000052912	Smarca5-ps	transcribed_processed_pseudogene	gene	ENSMUSG00000052912
4	340	ENSMUSG00000087076	Gm13229	processed_pseudogene	gene	ENSMUSG00000087076
4	28430	ENSMUSG00000078503	Zfp990	protein_coding	gene	ENSMUSG00000078503
4	377	ENSMUSG00000096864	Gm21978	unprocessed_pseudogene	gene	ENSMUSG00000096864
4	634	ENSMUSG00000082352	Gm13228	processed_pseudogene	gene	ENSMUSG00000082352
4	404	ENSMUSG00000083454	Gm13226	processed_pseudogene	gene	ENSMUSG00000083454
4	138	ENSMUSG00000080732	Gm13222	processed_pseudogene	gene	ENSMUSG00000080732
4	40180	ENSMUSG00000078502	Zfp268	protein_coding	gene	ENSMUSG00000078502
4	747	ENSMUSG00000083562	Gm13234	processed_pseudogene	gene	ENSMUSG00000083562
4	3043	ENSMUSG00000081885	Gm13231	processed_pseudogene	gene	ENSMUSG00000081885
4	345	ENSMUSG00000095517	Gm13249	processed_pseudogene	gene	ENSMUSG00000095517
4	33757	ENSMUSG00000058186	Zfp980	protein_coding	gene	ENSMUSG00000058186
4	637	ENSMUSG00000082615	Gm13239	processed_pseudogene	gene	ENSMUSG00000082615
4	632	ENSMUSG00000084279	Gm13232	processed_pseudogene	gene	ENSMUSG00000084279
4	1656	ENSMUSG00000082334	Gm13244	processed_pseudogene	gene	ENSMUSG00000082334
4	2030	ENSMUSG00000087513	Gm13236	lncRNA	gene	ENSMUSG00000087513
4	565	ENSMUSG00000094417	Gm13243	processed_pseudogene	gene	ENSMUSG00000094417
4	377	ENSMUSG00000094177	Vmn2r-ps15	unprocessed_pseudogene	gene	ENSMUSG00000094177
4	4706	ENSMUSG00000084350	Znf41-ps	unprocessed_pseudogene	gene	ENSMUSG00000084350
4	780	ENSMUSG00000096233	Gm13238	processed_pseudogene	gene	ENSMUSG00000096233
4	315	ENSMUSG00000083235	Gm13246	processed_pseudogene	gene	ENSMUSG00000083235
4	31182	ENSMUSG00000078500	Zfp986	protein_coding	gene	ENSMUSG00000078500
4	748	ENSMUSG00000081595	Gm13036	processed_pseudogene	gene	ENSMUSG00000081595
4	3177	ENSMUSG00000082195	Gm13034	processed_pseudogene	gene	ENSMUSG00000082195
4	342	ENSMUSG00000083733	Gm13035	processed_pseudogene	gene	ENSMUSG00000083733
4	29324	ENSMUSG00000066009	Zfp987	protein_coding	gene	ENSMUSG00000066009
4	41932	ENSMUSG00000066007	Zfp600	protein_coding	gene	ENSMUSG00000066007
4	38211	ENSMUSG00000086654	Gm13165	lncRNA	gene	ENSMUSG00000086654
4	643	ENSMUSG00000081522	Gm13170	processed_pseudogene	gene	ENSMUSG00000081522
4	578	ENSMUSG00000081671	Gm13167	processed_pseudogene	gene	ENSMUSG00000081671
4	1680	ENSMUSG00000084127	Gm13169	processed_pseudogene	gene	ENSMUSG00000084127
4	26606	ENSMUSG00000085525	Gm13166	lncRNA	gene	ENSMUSG00000085525
4	632	ENSMUSG00000081460	Gm13168	processed_pseudogene	gene	ENSMUSG00000081460
4	375	ENSMUSG00000095096	Vmn2r-ps17	unprocessed_pseudogene	gene	ENSMUSG00000095096
4	21270	ENSMUSG00000070605	Zfp992	protein_coding	gene	ENSMUSG00000070605
4	780	ENSMUSG00000073716	Gm13241	processed_pseudogene	gene	ENSMUSG00000073716
4	260	ENSMUSG00000081998	Gm13245	processed_pseudogene	gene	ENSMUSG00000081998
4	37369	ENSMUSG00000056300	Zfp981	protein_coding	gene	ENSMUSG00000056300
4	27835	ENSMUSG00000086046	1700095A21Rik	lncRNA	gene	ENSMUSG00000086046
4	635	ENSMUSG00000095865	Gm13237	processed_pseudogene	gene	ENSMUSG00000095865
4	1684	ENSMUSG00000083038	Gm13233	processed_pseudogene	gene	ENSMUSG00000083038
4	565	ENSMUSG00000096366	Gm13240	processed_pseudogene	gene	ENSMUSG00000096366
4	377	ENSMUSG00000095460	Vmn2r-ps16	unprocessed_pseudogene	gene	ENSMUSG00000095460
4	47200	ENSMUSG00000063245	Zfp993	protein_coding	gene	ENSMUSG00000063245
4	17895	ENSMUSG00000045699	Gm21411	protein_coding	gene	ENSMUSG00000045699
4	648	ENSMUSG00000093919	Gm20760	processed_pseudogene	gene	ENSMUSG00000093919
4	3350	ENSMUSG00000083027	Gm13140	processed_pseudogene	gene	ENSMUSG00000083027
4	339	ENSMUSG00000081260	Gm13149	processed_pseudogene	gene	ENSMUSG00000081260
4	18780	ENSMUSG00000086147	Zfp989	protein_coding	gene	ENSMUSG00000086147
4	38945	ENSMUSG00000067919	Rex2	protein_coding	gene	ENSMUSG00000067919
4	637	ENSMUSG00000083704	Gm13153	processed_pseudogene	gene	ENSMUSG00000083704
4	5071	ENSMUSG00000093617	4933438K21Rik	lncRNA	gene	ENSMUSG00000093617
4	627	ENSMUSG00000094017	Gm13160	processed_pseudogene	gene	ENSMUSG00000094017
4	1655	ENSMUSG00000081405	Gm13142	processed_pseudogene	gene	ENSMUSG00000081405
4	561	ENSMUSG00000082779	Gm13162	processed_pseudogene	gene	ENSMUSG00000082779
4	380	ENSMUSG00000094849	Vmn2r-ps18	unprocessed_pseudogene	gene	ENSMUSG00000094849
4	48542	ENSMUSG00000067916	Zfp991	protein_coding	gene	ENSMUSG00000067916
4	780	ENSMUSG00000095054	Gm13146	processed_pseudogene	gene	ENSMUSG00000095054
4	336	ENSMUSG00000082176	Gm13163	processed_pseudogene	gene	ENSMUSG00000082176
4	29055	ENSMUSG00000087207	Gm13147	transcribed_unprocessed_pseudogene	gene	ENSMUSG00000087207
4	736	ENSMUSG00000081627	Gm13158	processed_pseudogene	gene	ENSMUSG00000081627
4	3121	ENSMUSG00000082925	Gm13135	processed_pseudogene	gene	ENSMUSG00000082925
4	345	ENSMUSG00000094318	Gm13144	processed_pseudogene	gene	ENSMUSG00000094318
4	28061	ENSMUSG00000078498	Zfp988	protein_coding	gene	ENSMUSG00000078498
4	29702	ENSMUSG00000078497	Zfp978	protein_coding	gene	ENSMUSG00000078497
4	646	ENSMUSG00000096354	Gm8178	processed_pseudogene	gene	ENSMUSG00000096354
4	559	ENSMUSG00000082248	Gm13161	processed_pseudogene	gene	ENSMUSG00000082248
4	269	ENSMUSG00000093975	Vmn2r-ps19	unprocessed_pseudogene	gene	ENSMUSG00000093975
4	21070	ENSMUSG00000078496	Zfp982	protein_coding	gene	ENSMUSG00000078496
4	400	ENSMUSG00000081301	Gm15951	processed_pseudogene	gene	ENSMUSG00000081301
4	382	ENSMUSG00000096440	Vmn2r-ps20	unprocessed_pseudogene	gene	ENSMUSG00000096440
4	456	ENSMUSG00000082599	Gm13141	processed_pseudogene	gene	ENSMUSG00000082599
4	31922	ENSMUSG00000065999	Zfp985	protein_coding	gene	ENSMUSG00000065999
4	30577	ENSMUSG00000066000	Zfp979	protein_coding	gene	ENSMUSG00000066000
4	334728	ENSMUSG00000028649	Macf1	protein_coding	gene	ENSMUSG00000028649
4	318	ENSMUSG00000081528	Gm12924	processed_pseudogene	gene	ENSMUSG00000081528
4	106	ENSMUSG00002076881	7SK	misc_RNA	gene	ENSMUSG00002076881
4	102	ENSMUSG00000099005	Mir6398	miRNA	gene	ENSMUSG00000099005
4	409	ENSMUSG00000081585	Gm12926	processed_pseudogene	gene	ENSMUSG00000081585
4	5337	ENSMUSG00000087307	Gm12925	lncRNA	gene	ENSMUSG00000087307
4	809	ENSMUSG00000081170	Gm12922	processed_pseudogene	gene	ENSMUSG00000081170
4	5493	ENSMUSG00000028648	Ndufs5	protein_coding	gene	ENSMUSG00000028648
4	15787	ENSMUSG00000023075	Akirin1	protein_coding	gene	ENSMUSG00000023075
4	42031	ENSMUSG00000043333	Rhbdl2	protein_coding	gene	ENSMUSG00000043333
4	25892	ENSMUSG00000086275	1700121C08Rik	lncRNA	gene	ENSMUSG00000086275
4	1399	ENSMUSG00000082310	Gm12904	processed_pseudogene	gene	ENSMUSG00000082310
4	3487	ENSMUSG00000073761	4933427I04Rik	lncRNA	gene	ENSMUSG00000073761
4	1506	ENSMUSG00000054304	D130007C19Rik	pseudogene	gene	ENSMUSG00000054304
4	544	ENSMUSG00000080993	Gm12903	processed_pseudogene	gene	ENSMUSG00000080993
4	7438	ENSMUSG00000028647	Mycbp	protein_coding	gene	ENSMUSG00000028647
4	12962	ENSMUSG00000085875	Gm12905	lncRNA	gene	ENSMUSG00000085875
4	19552	ENSMUSG00000028646	Rragc	protein_coding	gene	ENSMUSG00000028646
4	322	ENSMUSG00000082515	Gm12902	processed_pseudogene	gene	ENSMUSG00000082515
4	1401	ENSMUSG00000103541	Gm37667	TEC	gene	ENSMUSG00000103541
4	6156	ENSMUSG00000086087	Gm12916	lncRNA	gene	ENSMUSG00000086087
4	8625	ENSMUSG00000086955	1700021L23Rik	lncRNA	gene	ENSMUSG00000086955
4	6201	ENSMUSG00000086978	4933435F18Rik	lncRNA	gene	ENSMUSG00000086978
4	104	ENSMUSG00002074918	U6	snRNA	gene	ENSMUSG00002074918
4	128246	ENSMUSG00000098760	Gm2164	lncRNA	gene	ENSMUSG00000098760
4	5456	ENSMUSG00000073759	4933407E24Rik	lncRNA	gene	ENSMUSG00000073759
4	3849	ENSMUSG00000090125	Pou3f1	protein_coding	gene	ENSMUSG00000090125
4	15441	ENSMUSG00000028907	Utp11	protein_coding	gene	ENSMUSG00000028907
4	103	ENSMUSG00002075570	U6	snRNA	gene	ENSMUSG00002075570
4	7911	ENSMUSG00000032643	Fhl3	protein_coding	gene	ENSMUSG00000032643
4	17685	ENSMUSG00000028902	Sf3a3	protein_coding	gene	ENSMUSG00000028902
4	639	ENSMUSG00000083104	Gm12917	processed_pseudogene	gene	ENSMUSG00000083104
4	109	ENSMUSG00000076271	Mir697	miRNA	gene	ENSMUSG00000076271
4	15625	ENSMUSG00000086589	Gm12915	lncRNA	gene	ENSMUSG00000086589
4	110	ENSMUSG00002075477	NA	miRNA	gene	ENSMUSG00002075477
4	59662	ENSMUSG00000028894	Inpp5b	protein_coding	gene	ENSMUSG00000028894
4	109	ENSMUSG00000076119	Mir698	miRNA	gene	ENSMUSG00000076119
4	47697	ENSMUSG00000028890	Mtf1	protein_coding	gene	ENSMUSG00000028890
4	119	ENSMUSG00002075098	5S_rRNA	rRNA	gene	ENSMUSG00002075098
4	2117	ENSMUSG00000078570	1110065P20Rik	protein_coding	gene	ENSMUSG00000078570
4	4564	ENSMUSG00000028889	Yrdc	protein_coding	gene	ENSMUSG00000028889
4	6933	ENSMUSG00000042763	Maneal	protein_coding	gene	ENSMUSG00000042763
4	36902	ENSMUSG00000028876	Epha10	protein_coding	gene	ENSMUSG00000028876
4	3895	ENSMUSG00000085263	1700125G02Rik	lncRNA	gene	ENSMUSG00000085263
4	20847	ENSMUSG00000028873	Cdca8	protein_coding	gene	ENSMUSG00000028873
4	7609	ENSMUSG00000044730	9930104L06Rik	protein_coding	gene	ENSMUSG00000044730
4	29363	ENSMUSG00000087011	Gm12930	lncRNA	gene	ENSMUSG00000087011
4	22670	ENSMUSG00000028871	Rspo1	protein_coding	gene	ENSMUSG00000028871
4	38796	ENSMUSG00000028869	Gnl2	protein_coding	gene	ENSMUSG00000028869
4	324	ENSMUSG00000080934	Gm12931	processed_pseudogene	gene	ENSMUSG00000080934
4	10366	ENSMUSG00000042707	Dnali1	protein_coding	gene	ENSMUSG00000042707
4	7371	ENSMUSG00000050213	Snip1	protein_coding	gene	ENSMUSG00000050213
4	2091	ENSMUSG00000086342	Gm12932	lncRNA	gene	ENSMUSG00000086342
4	28105	ENSMUSG00000028863	Meaf6	protein_coding	gene	ENSMUSG00000028863
4	9418	ENSMUSG00000042677	Zc3h12a	protein_coding	gene	ENSMUSG00000042677
4	13456	ENSMUSG00000087010	1700041M05Rik	lncRNA	gene	ENSMUSG00000087010
4	223474	ENSMUSG00000001985	Grik3	protein_coding	gene	ENSMUSG00000001985
4	552	ENSMUSG00000082062	Ftl2-ps	processed_pseudogene	gene	ENSMUSG00000082062
4	109	ENSMUSG00000119232	Mir692-2	miRNA	gene	ENSMUSG00000119232
4	34567	ENSMUSG00000085562	2610028E06Rik	lncRNA	gene	ENSMUSG00000085562
4	19891	ENSMUSG00000028859	Csf3r	protein_coding	gene	ENSMUSG00000028859
4	8608	ENSMUSG00000028861	Mrps15	protein_coding	gene	ENSMUSG00000028861
4	33631	ENSMUSG00000042616	Oscp1	protein_coding	gene	ENSMUSG00000042616
4	393	ENSMUSG00000079942	Rpl28-ps3	processed_pseudogene	gene	ENSMUSG00000079942
4	1962	ENSMUSG00000050188	Lsm10	protein_coding	gene	ENSMUSG00000050188
4	37073	ENSMUSG00000042608	Stk40	protein_coding	gene	ENSMUSG00000042608
4	1757	ENSMUSG00000086961	Gm12946	lncRNA	gene	ENSMUSG00000086961
4	2132	ENSMUSG00000050212	Eva1b	protein_coding	gene	ENSMUSG00000050212
4	12890	ENSMUSG00000073758	Sh3d21	protein_coding	gene	ENSMUSG00000073758
4	38679	ENSMUSG00000043962	Thrap3	protein_coding	gene	ENSMUSG00000043962
4	103	ENSMUSG00000084504	Gm25323	snRNA	gene	ENSMUSG00000084504
4	24177	ENSMUSG00000028849	Map7d1	protein_coding	gene	ENSMUSG00000028849
4	13559	ENSMUSG00000028847	Trappc3	protein_coding	gene	ENSMUSG00000028847
4	27538	ENSMUSG00000056174	Col8a2	protein_coding	gene	ENSMUSG00000056174
4	5657	ENSMUSG00000042558	Adprs	protein_coding	gene	ENSMUSG00000042558
4	3568	ENSMUSG00000028845	Tekt2	protein_coding	gene	ENSMUSG00000028845
4	1639	ENSMUSG00000087394	Gm12945	lncRNA	gene	ENSMUSG00000087394
4	97853	ENSMUSG00000028842	Ago3	protein_coding	gene	ENSMUSG00000028842
4	33572	ENSMUSG00000041530	Ago1	protein_coding	gene	ENSMUSG00000041530
4	370	ENSMUSG00000084099	Gm12929	processed_pseudogene	gene	ENSMUSG00000084099
4	573	ENSMUSG00000082381	Gm12928	processed_pseudogene	gene	ENSMUSG00000082381
4	43932	ENSMUSG00000042500	Ago4	protein_coding	gene	ENSMUSG00000042500
4	419	ENSMUSG00000083461	Gm12935	processed_pseudogene	gene	ENSMUSG00000083461
4	343	ENSMUSG00000082888	Gm12934	processed_pseudogene	gene	ENSMUSG00000082888
4	36969	ENSMUSG00000042489	Clspn	protein_coding	gene	ENSMUSG00000042489
4	59	ENSMUSG00000098831	Mir7119	miRNA	gene	ENSMUSG00000098831
4	301	ENSMUSG00000081319	Gm12936	processed_pseudogene	gene	ENSMUSG00000081319
4	4554	ENSMUSG00000073755	5730409E04Rik	protein_coding	gene	ENSMUSG00000073755
4	872	ENSMUSG00000081210	Gm12933	processed_pseudogene	gene	ENSMUSG00000081210
4	32085	ENSMUSG00000028837	Psmb2	protein_coding	gene	ENSMUSG00000028837
4	20235	ENSMUSG00000042477	Tfap2e	protein_coding	gene	ENSMUSG00000042477
4	9689	ENSMUSG00000028833	Ncdn	protein_coding	gene	ENSMUSG00000028833
4	116527	ENSMUSG00000028830	AU040320	protein_coding	gene	ENSMUSG00000028830
4	943	ENSMUSG00000082498	Gm12937	processed_pseudogene	gene	ENSMUSG00000082498
4	130	ENSMUSG00000077780	Gm24161	snoRNA	gene	ENSMUSG00000077780
4	133	ENSMUSG00000088984	Gm25604	snoRNA	gene	ENSMUSG00000088984
4	106197	ENSMUSG00000042446	Zmym4	protein_coding	gene	ENSMUSG00000042446
4	165	ENSMUSG00000081609	Gm12939	processed_pseudogene	gene	ENSMUSG00000081609
4	15690	ENSMUSG00000028820	Sfpq	protein_coding	gene	ENSMUSG00000028820
4	15668	ENSMUSG00000085334	Gm12940	lncRNA	gene	ENSMUSG00000085334
4	220	ENSMUSG00000084088	Gm12941	processed_pseudogene	gene	ENSMUSG00000084088
4	14059	ENSMUSG00000043872	Zmym1	protein_coding	gene	ENSMUSG00000043872
4	463	ENSMUSG00000084149	Gm12944	processed_pseudogene	gene	ENSMUSG00000084149
4	46990	ENSMUSG00000042408	Zmym6	protein_coding	gene	ENSMUSG00000042408
4	106	ENSMUSG00000088982	Gm25600	snRNA	gene	ENSMUSG00000088982
4	5954	ENSMUSG00000070737	Tmem35b	protein_coding	gene	ENSMUSG00000070737
4	210	ENSMUSG00000082220	Gm12943	processed_pseudogene	gene	ENSMUSG00000082220
4	67819	ENSMUSG00000042388	Dlgap3	protein_coding	gene	ENSMUSG00000042388
4	4026	ENSMUSG00000042380	Smim12	protein_coding	gene	ENSMUSG00000042380
4	103	ENSMUSG00000087987	Gm22221	snRNA	gene	ENSMUSG00000087987
4	682	ENSMUSG00000082047	Gm12948	processed_pseudogene	gene	ENSMUSG00000082047
4	2619	ENSMUSG00000050234	Gja4	protein_coding	gene	ENSMUSG00000050234
4	5610	ENSMUSG00000042367	Gjb3	protein_coding	gene	ENSMUSG00000042367
4	2996	ENSMUSG00000046623	Gjb4	protein_coding	gene	ENSMUSG00000046623
4	3373	ENSMUSG00000042357	Gjb5	protein_coding	gene	ENSMUSG00000042357
4	420	ENSMUSG00000079998	Gm12947	processed_pseudogene	gene	ENSMUSG00000079998
4	1536	ENSMUSG00000087510	1700112K13Rik	lncRNA	gene	ENSMUSG00000087510
4	43360	ENSMUSG00000028813	CK137956	protein_coding	gene	ENSMUSG00000028813
4	579800	ENSMUSG00000028804	Csmd2	protein_coding	gene	ENSMUSG00000028804
4	33445	ENSMUSG00000087459	Csmd2os	lncRNA	gene	ENSMUSG00000087459
4	746	ENSMUSG00000048686	Hmgb4	protein_coding	gene	ENSMUSG00000048686
4	1947	ENSMUSG00000085717	Hmgb4os	lncRNA	gene	ENSMUSG00000085717
4	26560	ENSMUSG00000061894	Zscan20	protein_coding	gene	ENSMUSG00000061894
4	3177	ENSMUSG00000062545	Tlr12	protein_coding	gene	ENSMUSG00000062545
4	977	ENSMUSG00000084891	Gm12958	lncRNA	gene	ENSMUSG00000084891
4	98180	ENSMUSG00000028796	Phc2	protein_coding	gene	ENSMUSG00000028796
4	13935	ENSMUSG00000028794	A3galt2	protein_coding	gene	ENSMUSG00000028794
4	32958	ENSMUSG00000028799	Zfp362	protein_coding	gene	ENSMUSG00000028799
4	27502	ENSMUSG00000085701	Gm12968	lncRNA	gene	ENSMUSG00000085701
4	1004	ENSMUSG00000084011	Gm12969	processed_pseudogene	gene	ENSMUSG00000084011
4	27749	ENSMUSG00000041000	Trim62	protein_coding	gene	ENSMUSG00000041000
4	32210	ENSMUSG00000028789	Azin2	protein_coding	gene	ENSMUSG00000028789
4	4191	ENSMUSG00000085961	Gm15904	lncRNA	gene	ENSMUSG00000085961
4	19572	ENSMUSG00000028792	Ak2	protein_coding	gene	ENSMUSG00000028792
4	27616	ENSMUSG00000028793	Rnf19b	protein_coding	gene	ENSMUSG00000028793
4	6079	ENSMUSG00000028786	Tmem54	protein_coding	gene	ENSMUSG00000028786
4	10467	ENSMUSG00000028785	Hpca	protein_coding	gene	ENSMUSG00000028785
4	1820	ENSMUSG00000087416	Gm15906	lncRNA	gene	ENSMUSG00000087416
4	758	ENSMUSG00000081792	Anp32b-ps1	processed_pseudogene	gene	ENSMUSG00000081792
4	5733	ENSMUSG00000041805	Pramel1	protein_coding	gene	ENSMUSG00000041805
4	1070	ENSMUSG00000082407	Gm13045	unprocessed_pseudogene	gene	ENSMUSG00000082407
4	8666	ENSMUSG00000046862	Pramel12	protein_coding	gene	ENSMUSG00000046862
4	13161	ENSMUSG00000047799	Oog4	protein_coding	gene	ENSMUSG00000047799
4	2161	ENSMUSG00000083930	Gm13042	processed_pseudogene	gene	ENSMUSG00000083930
4	501	ENSMUSG00000084059	Gm13046	unprocessed_pseudogene	gene	ENSMUSG00000084059
4	2661	ENSMUSG00000083403	Gm13041	unprocessed_pseudogene	gene	ENSMUSG00000083403
4	6489	ENSMUSG00000095409	Gm13043	protein_coding	gene	ENSMUSG00000095409
4	6506	ENSMUSG00000070616	Gm13040	protein_coding	gene	ENSMUSG00000070616
4	2812	ENSMUSG00000096154	Gm13057	protein_coding	gene	ENSMUSG00000096154
4	6324	ENSMUSG00000070618	Pramel20	protein_coding	gene	ENSMUSG00000070618
4	52551	ENSMUSG00000073791	Efcab7	protein_coding	gene	ENSMUSG00000073791
4	82	ENSMUSG00000084478	Gm26425	snRNA	gene	ENSMUSG00000084478
4	57881	ENSMUSG00000025791	Pgm1	protein_coding	gene	ENSMUSG00000025791
4	53313	ENSMUSG00000040616	Tmem51	protein_coding	gene	ENSMUSG00000040616
4	5667	ENSMUSG00000085574	Gm13053	lncRNA	gene	ENSMUSG00000085574
4	4128	ENSMUSG00000073728	Tmem51os1	lncRNA	gene	ENSMUSG00000073728
4	375356	ENSMUSG00000040606	Kazn	protein_coding	gene	ENSMUSG00000040606
4	3538	ENSMUSG00000087525	Gm13062	lncRNA	gene	ENSMUSG00000087525
4	38711	ENSMUSG00000085816	Gm13052	lncRNA	gene	ENSMUSG00000085816
4	361	ENSMUSG00000082704	Gm12515	processed_pseudogene	gene	ENSMUSG00000082704
4	148272	ENSMUSG00000087614	Gm12514	lncRNA	gene	ENSMUSG00000087614
4	609	ENSMUSG00000081177	Gm12509	processed_pseudogene	gene	ENSMUSG00000081177
4	480	ENSMUSG00000081504	Gm12508	processed_pseudogene	gene	ENSMUSG00000081504
4	217	ENSMUSG00000081542	Gm12512	processed_pseudogene	gene	ENSMUSG00000081542
4	191	ENSMUSG00000077403	Gm25419	snoRNA	gene	ENSMUSG00000077403
4	9831	ENSMUSG00000028251	Tstd3	protein_coding	gene	ENSMUSG00000028251
4	42195	ENSMUSG00000028426	Rad23b	protein_coding	gene	ENSMUSG00000028426
4	385	ENSMUSG00000084144	Gm12516	processed_pseudogene	gene	ENSMUSG00000084144
4	352	ENSMUSG00000084404	Gm12513	processed_pseudogene	gene	ENSMUSG00000084404
4	8400	ENSMUSG00000087070	Gm12505	lncRNA	gene	ENSMUSG00000087070
4	15131	ENSMUSG00000086346	Gm12510	lncRNA	gene	ENSMUSG00000086346
4	135	ENSMUSG00000077635	Gm22150	snoRNA	gene	ENSMUSG00000077635
4	415	ENSMUSG00000082952	Gm12507	processed_pseudogene	gene	ENSMUSG00000082952
4	5324	ENSMUSG00000003032	Klf4	protein_coding	gene	ENSMUSG00000003032
4	36032	ENSMUSG00000066176	Gm12511	lncRNA	gene	ENSMUSG00000066176
4	31753	ENSMUSG00000085375	Gm12506	lncRNA	gene	ENSMUSG00000085375
4	28893	ENSMUSG00000028248	Pnisr	protein_coding	gene	ENSMUSG00000028248
4	316	ENSMUSG00000081290	Gm12520	processed_pseudogene	gene	ENSMUSG00000081290
4	3905	ENSMUSG00000085020	2310081O03Rik	lncRNA	gene	ENSMUSG00000085020
4	779	ENSMUSG00000082613	Gm12518	processed_pseudogene	gene	ENSMUSG00000082613
4	132	ENSMUSG00000077663	Gm26144	snoRNA	gene	ENSMUSG00000077663
4	1439	ENSMUSG00000070980	Actl7b	protein_coding	gene	ENSMUSG00000070980
